ID,duration,wav,semantics,intent,entities,transcript
127724,0.896,./slurp/slurp_real/audio-1498566829-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},query,[],schedule
125752,2.368,./slurp/slurp_real/audio-1497438461.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'order_type'| 'filler': 'takeout'}]},order,[{'type': 'order_type'| 'filler': 'takeout'}],order takeout
120835,2.687625,./slurp/slurp_real/audio-1488985335.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},query,[],read my unread emails
125280,3.072,./slurp/slurp_real/audio-1502309608-headset.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'robot vacuum cleaner'}]},cleaning,[{'type': 'device_type'| 'filler': 'robot vacuum cleaner'}],start my robot vacuum cleaner
127136,3.007625,./slurp/slurp_real/audio-1490358942.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'instagram'}]},query,[{'type': 'media_type'| 'filler': 'instagram'}],how many likes does my last instagram photo have
127426,2.112,./slurp/slurp_real/audio-1498485138-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this week'}]},query,[{'type': 'date'| 'filler': 'this week'}],is this week a payday week
123782,3.904,./slurp/slurp_real/audio-1490293833-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],answer this question what's the first boss in super mario bros
125333,2.176,./slurp/slurp_real/audio-1490354186-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'red'}]},hue_lightchange,[{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'red'}],turn living room lights red
127589,3.1995625,./slurp/slurp_real/audio-1500387942.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this week'}]},query,[{'type': 'date'| 'filler': 'this week'}],what is the weather supposed to be like this week
123649,1.7278125,./slurp/slurp_real/audio-1497880773.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},query,[],alarm clock
125273,2.4316875,./slurp/slurp_real/audio-1501752877.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'michael'}]},query,[{'type': 'person'| 'filler': 'michael'}],please let me know new emails from michael
122752,3.2,./slurp/slurp_real/audio-1502374840-headset.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': []},order,[],open the internet
124180,4.945875,./slurp/slurp_real/audio-1502309914.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},query,[{'type': 'person'| 'filler': 'john smith'}],when did i get an email from john smith about car accident
126591,1.79175,./slurp/slurp_real/audio-1490261622.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': []},createoradd,[],can you create a new list
122247,1.728,./slurp/slurp_real/audio-1502098949-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},query,[],show me new email
120435,2.0898125,./slurp/slurp_real/audio-1501697313.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': []},stock,[],high stock price
122710,3.2635625,./slurp/slurp_real/audio-1490110267.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},query,[{'type': 'place_name'| 'filler': 'new york'}],what is the current time in new york
126975,2.176,./slurp/slurp_real/audio-1502199924-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'timeofday'| 'filler': 'afternoon'}| {'type': 'date'| 'filler': 'tomorrow'}]},query,[{'type': 'timeofday'| 'filler': 'afternoon'}| {'type': 'date'| 'filler': 'tomorrow'}],what is my afternoon schedule tomorrow
121106,2.368,./slurp/slurp_real/audio-1501758944-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'david lynch'}]},factoid,[{'type': 'person'| 'filler': 'david lynch'}],what state is david lynch from
126394,2.432,./slurp/slurp_real/audio-1501774840-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'rain'}| {'type': 'date'| 'filler': 'tomorrow'}]},query,[{'type': 'weather_descriptor'| 'filler': 'rain'}| {'type': 'date'| 'filler': 'tomorrow'}],is it going to rain tomorrow
126478,1.91975,./slurp/slurp_real/audio-1502200781.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'this week'}]},query,[{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'this week'}],tell me about the meeting i have this week
120581,2.943625,./slurp/slurp_real/audio-1500388827.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},query,[],do i have an alarm set
121842,5.504,./slurp/slurp_real/audio-1490020809-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'one hour'}| {'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}]},set,[{'type': 'time'| 'filler': 'one hour'}| {'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}],please remind me one hour before the meeting i have tomorrow morning
121393,2.048,./slurp/slurp_real/audio-1502217130-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'artist_name'| 'filler': 'enrique'}]},music,[{'type': 'artist_name'| 'filler': 'enrique'}],play enrique
126258,2.3676875,./slurp/slurp_real/audio-1498568700.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'ten day'}]},query,[{'type': 'time'| 'filler': 'ten day'}],can i have the ten day forecast for me area
127479,3.456,./slurp/slurp_real/audio-1501776994-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'gluten free'}]},recipe,[{'type': 'food_type'| 'filler': 'gluten free'}],search for gluten free menus
124311,2.432,./slurp/slurp_real/audio-1497887368-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'uptown girl'}| {'type': 'artist_name'| 'filler': 'billy joel'}]},music,[{'type': 'song_name'| 'filler': 'uptown girl'}| {'type': 'artist_name'| 'filler': 'billy joel'}],play uptown girl by billy joel
127884,2.56,./slurp/slurp_real/audio-1498566503-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'bbc radio four'}]},radio,[{'type': 'radio_name'| 'filler': 'bbc radio four'}],play bbc radio four
124934,1.984,./slurp/slurp_real/audio-1495376444-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},query,[],what are my current alerts
124968,2.2396875,./slurp/slurp_real/audio-1498485987.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'person'| 'filler': 'sara'}| {'type': 'date'| 'filler': 'tomorrow'}]},set,[{'type': 'person'| 'filler': 'sara'}| {'type': 'date'| 'filler': 'tomorrow'}],i want to meet with sara tomorrow
123347,1.6638125,./slurp/slurp_real/audio-1497885513.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],when is it
124385,2.432,./slurp/slurp_real/audio-1502199716-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'email_folder'| 'filler': 'inbox'}]},query,[{'type': 'email_folder'| 'filler': 'inbox'}],check by inbox for me
124937,3.648,./slurp/slurp_real/audio-1497865934-headset.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': []},locations,[],how many grocery stores are located in my neighborhood
128013,3.52,./slurp/slurp_real/audio--1504194793-headset.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'media_type'| 'filler': 'audiobook'}]},audiobook,[{'type': 'media_type'| 'filler': 'audiobook'}],look for this playback in audiobook and play for me
126267,2.176,./slurp/slurp_real/audio-1502217106-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'blue'}]},hue_lightchange,[{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'blue'}],make the living room blue
125092,1.92,./slurp/slurp_real/audio-1489673502-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': []},sendemail,[],compose reply
127331,2.56,./slurp/slurp_real/audio-1501696148-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'relation'| 'filler': 'mom'}]},query,[{'type': 'relation'| 'filler': 'mom'}],did my mom send me an email
125248,5.1833125,./slurp/slurp_real/audio-1488974817.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'yesterday'}]},query,[{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'yesterday'}],what we got in that meeting which held yesterday
121953,1.664,./slurp/slurp_real/audio-1498571141-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},radio,[],start radio
125739,3.071625,./slurp/slurp_real/audio-1490193960.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'ninety nine point five fm'}]},radio,[{'type': 'radio_name'| 'filler': 'ninety nine point five fm'}],tune into ninety nine point five fm
120006,2.112,./slurp/slurp_real/audio-1500978344-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},remove,[],delete the last line
127958,3.712,./slurp/slurp_real/audio-1497882973-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],hey what are some good movies coming out soon
124926,1.536,./slurp/slurp_real/audio-1501697359-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],which song is that
122589,1.344,./slurp/slurp_real/audio-1494513935-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},query,[],let me know the time
120846,2.752,./slurp/slurp_real/audio-1492781026-headset.flac,{'scenario': 'takeaway'| 'action': 'query'| 'entities': [{'type': 'order_type'| 'filler': 'delivery'}]},query,[{'type': 'order_type'| 'filler': 'delivery'}],can i get delivery from here
121598,5.37525,./slurp/slurp_real/audio-1488988167.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'emilia'}| {'type': 'meal_type'| 'filler': 'dinner'}]},sendemail,[{'type': 'person'| 'filler': 'emilia'}| {'type': 'meal_type'| 'filler': 'dinner'}],send email to emilia saying i will be late please don't wait with dinner
121812,2.3676875,./slurp/slurp_real/audio-1498566343.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},factoid,[{'type': 'place_name'| 'filler': 'world'}],how many rivers are there in the world
125542,1.91975,./slurp/slurp_real/audio-1495378279.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': []},query,[],ok google what's the weather like
123609,4.44,./slurp/slurp_real/audio-1488622628.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},query,[{'type': 'date'| 'filler': 'today'}],do i have any events today
123560,3.712,./slurp/slurp_real/audio-1502197760-headset.flac,"{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': ""jason's""}]}",sendemail,"[{'type': 'person'| 'filler': ""jason's""}]",reply to jason's email with the response six thirty
122330,3.4555625,./slurp/slurp_real/audio-1497266596.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': []},hue_lightoff,[],turn the lights off please
120004,2.304,./slurp/slurp_real/audio-1502375158-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}]},query,[{'type': 'date'| 'filler': 'tomorrow'}],when are the trains running tomorrow
127819,3.072,./slurp/slurp_real/audio-1501756873-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': []},hue_lightdim,[],dim the lights to level two
120492,1.984,./slurp/slurp_real/audio-1499090931-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': []},podcasts,[],show me the last episode
126722,2.816,./slurp/slurp_real/audio-1501774701-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'event_name'| 'filler': 'food festival'}| {'type': 'timeofday'| 'filler': 'tonight'}]},events,[{'type': 'event_name'| 'filler': 'food festival'}| {'type': 'timeofday'| 'filler': 'tonight'}],where is the food festival tonight
127545,1.664,./slurp/slurp_real/audio-1434532452-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},query,[],what song is this
127771,4.2234375,./slurp/slurp_real/audio-1496266135.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'visa application'}| {'type': 'date'| 'filler': 'thursday'}]},set,[{'type': 'event_name'| 'filler': 'visa application'}| {'type': 'date'| 'filler': 'thursday'}],create a reminder for visa application on this thursday
123848,1.152,./slurp/slurp_real/audio-1494548738-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'poland'}]},factoid,[{'type': 'place_name'| 'filler': 'poland'}],who is president of poland
121533,3.584,./slurp/slurp_real/audio-1502891994-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'ambulance'}]},definition,[{'type': 'definition_word'| 'filler': 'ambulance'}],look up the definition to ambulance
120709,2.944,./slurp/slurp_real/audio-1434538364-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'pick up the laundry'}| {'type': 'date'| 'filler': 'monday'}]},set,[{'type': 'event_name'| 'filler': 'pick up the laundry'}| {'type': 'date'| 'filler': 'monday'}],remind me to pick up the laundry next monday
121750,3.7115,./slurp/slurp_real/audio-1499688890.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'resume'}| {'type': 'media_type'| 'filler': 'audiobook'}]},audiobook,[{'type': 'player_setting'| 'filler': 'resume'}| {'type': 'media_type'| 'filler': 'audiobook'}],resume my audiobook where we paused last
124592,3.712,./slurp/slurp_real/audio-1490369875-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'samsung tv'}]},definition,[{'type': 'definition_word'| 'filler': 'samsung tv'}],olly find a description about a samsung tv
122387,1.856,./slurp/slurp_real/audio-1498572599-headset.flac,{'scenario': 'social'| 'action': 'query'| 'entities': []},query,[],what is the latest from my feed
125977,6.335125,./slurp/slurp_real/audio-1501751458.flac,"{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'person'| 'filler': ""paul's""}| {'type': 'event_name'| 'filler': 'retirement'}| {'type': 'date'| 'filler': 'tuesday'}| {'type': 'time'| 'filler': 'three pm'}]}",set,"[{'type': 'person'| 'filler': ""paul's""}| {'type': 'event_name'| 'filler': 'retirement'}| {'type': 'date'| 'filler': 'tuesday'}| {'type': 'time'| 'filler': 'three pm'}]",i need to be reminded that there is a meeting for paul's retirement set reminder for tuesday at three pm
124666,2.176,./slurp/slurp_real/audio-1498566851-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ny'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ny'}],show all train and time to ny
121773,3.968,./slurp/slurp_real/audio-1490019312-headset.flac,{'scenario': 'takeaway'| 'action': 'query'| 'entities': [{'type': 'business_name'| 'filler': 'olive garden'}| {'type': 'order_type'| 'filler': 'takeaway'}]},query,[{'type': 'business_name'| 'filler': 'olive garden'}| {'type': 'order_type'| 'filler': 'takeaway'}],find out if the olive garden will let me do takeaway
127495,3.136,./slurp/slurp_real/audio-1497880980-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],do you think time travel is possible
122433,2.624,./slurp/slurp_real/audio-1497864288-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},query,[],tell me current time
121738,1.6638125,./slurp/slurp_real/audio-1502377575.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'every friday'}]},set,[{'type': 'date'| 'filler': 'every friday'}],remind me to go to the store every friday
127726,2.368,./slurp/slurp_real/audio-1498568883-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},query,[],schedule
121929,1.6,./slurp/slurp_real/audio-1498564048-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},radio,[],start radio
126741,3.3275625,./slurp/slurp_real/audio-1501774785.flac,{'scenario': 'transport'| 'action': 'ticket'| 'entities': [{'type': 'app_name'| 'filler': 'irctc'}]},ticket,[{'type': 'app_name'| 'filler': 'irctc'}],open irctc application and go to book ticket
124723,1.536,./slurp/slurp_real/audio-1498573910-headset.flac,{'scenario': 'email'| 'action': 'querycontact'| 'entities': [{'type': 'personal_info'| 'filler': 'address'}| {'type': 'person'| 'filler': 'alex'}]},querycontact,[{'type': 'personal_info'| 'filler': 'address'}| {'type': 'person'| 'filler': 'alex'}],what's the address for alex
126858,2.943625,./slurp/slurp_real/audio-1490006493.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'numbers'}]},createoradd,[{'type': 'list_name'| 'filler': 'numbers'}],make a list of numbers for me
127271,3.52,./slurp/slurp_real/audio-1502218232-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'appointments'}| {'type': 'timeofday'| 'filler': 'morning'}]},query,[{'type': 'event_name'| 'filler': 'appointments'}| {'type': 'timeofday'| 'filler': 'morning'}],are there any pending appointments this morning
120880,1.4078125,./slurp/slurp_real/audio-1499694448.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},query,[],do i have any reminders pending
122384,3.1995625,./slurp/slurp_real/audio-1490367423.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'michael phelps'}]},factoid,[{'type': 'person'| 'filler': 'michael phelps'}],at what age michael phelps got married
119893,3.328,./slurp/slurp_real/audio-1502299642-headset.flac,{'scenario': 'takeaway'| 'action': 'query'| 'entities': [{'type': 'food_type'| 'filler': 'chinese'}| {'type': 'business_type'| 'filler': 'restaurant'}| {'type': 'order_type'| 'filler': 'delivery'}]},query,[{'type': 'food_type'| 'filler': 'chinese'}| {'type': 'business_type'| 'filler': 'restaurant'}| {'type': 'order_type'| 'filler': 'delivery'}],does the nearby chinese restaurant do delivery
120014,2.24,./slurp/slurp_real/audio-1497557545-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},query,[],what alarms are upcoming
125554,2.3036875,./slurp/slurp_real/audio-1434542713.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'event_name'| 'filler': 'birthday party'}| {'type': 'date'| 'filler': 'tomorrow'}| {'type': 'time'| 'filler': 'two pm'}]},remove,[{'type': 'event_name'| 'filler': 'birthday party'}| {'type': 'date'| 'filler': 'tomorrow'}| {'type': 'time'| 'filler': 'two pm'}],delete the birthday party tomorrow at two pm
121829,2.815625,./slurp/slurp_real/audio-1489673941.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'today'}]},query,[{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'date'| 'filler': 'today'}],who should i expect to be at the meeting today
125376,2.4956875,./slurp/slurp_real/audio-1498571775.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'audiobook_name'| 'filler': 'harry potter'}]},audiobook,[{'type': 'audiobook_name'| 'filler': 'harry potter'}],can you play my favorite audio book of harry potter
126240,2.24,./slurp/slurp_real/audio-1490286883-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'trump'}| {'type': 'date'| 'filler': 'this week'}]},factoid,[{'type': 'person'| 'filler': 'trump'}| {'type': 'date'| 'filler': 'this week'}],what's trump been on about this week
124196,2.3036875,./slurp/slurp_real/audio--1504198422.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'media_type'| 'filler': 'audio'}]},audiobook,[{'type': 'media_type'| 'filler': 'audio'}],please play recently paused audio
119947,3.328,./slurp/slurp_real/audio-1498568858-headset.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': [{'type': 'joke_type'| 'filler': 'cools'}]},joke,[{'type': 'joke_type'| 'filler': 'cools'}],open some cools jokes
125440,1.023875,./slurp/slurp_real/audio-1501689793.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],play music
125650,1.728,./slurp/slurp_real/audio-1490366145-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],music on
121401,1.728,./slurp/slurp_real/audio-1490355817-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'hot'}]},query,[{'type': 'weather_descriptor'| 'filler': 'hot'}],is it hot outside
125703,2.17575,./slurp/slurp_real/audio-1490704627.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': []},hue_lightdim,[],olly lower the lights please
128157,2.88,./slurp/slurp_real/audio-1490194676-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'sunday'}]},remove,[{'type': 'date'| 'filler': 'sunday'}],please delete all reminder of sunday
120526,2.176,./slurp/slurp_real/audio-1497886015-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},maths,[],what is twenty four times twenty four
124562,2.176,./slurp/slurp_real/audio-1502376514-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'tokyo'}]},query,[{'type': 'place_name'| 'filler': 'tokyo'}],what's the time in tokyo now
124994,4.735375,./slurp/slurp_real/audio-1501691659.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'relation'| 'filler': 'friend'}| {'type': 'person'| 'filler': 'rohit'}| {'type': 'date'| 'filler': 'tomorrow'}]},sendemail,[{'type': 'relation'| 'filler': 'friend'}| {'type': 'person'| 'filler': 'rohit'}| {'type': 'date'| 'filler': 'tomorrow'}],can you send email to my friend rohit which says i am busy tomorrow
122486,1.6,./slurp/slurp_real/audio-1490199797-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},volume_mute,[],please shut off
126243,1.91975,./slurp/slurp_real/audio-1501753835.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'trump'}| {'type': 'date'| 'filler': 'this week'}]},factoid,[{'type': 'person'| 'filler': 'trump'}| {'type': 'date'| 'filler': 'this week'}],what's trump been on about this week
126885,1.98375,./slurp/slurp_real/audio--1504197647.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},volume_mute,[],touch the mute button
122698,2.4316875,./slurp/slurp_real/audio-1497883594.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'san francisco'}]},factoid,[{'type': 'place_name'| 'filler': 'san francisco'}],how many people live in san francisco
120189,3.071625,./slurp/slurp_real/audio-1494415591.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'color_type'| 'filler': 'good sleep'}]},hue_lightchange,[{'type': 'color_type'| 'filler': 'good sleep'}],change my room lights so that i can get a good sleep
124756,3.904,./slurp/slurp_real/audio--1505407211-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},query,[],tell me about the alarm timings
124441,2.3036875,./slurp/slurp_real/audio-1494512923.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'artist_name'| 'filler': 'chopin'}]},music,[{'type': 'artist_name'| 'filler': 'chopin'}],i want to hear chopin now
125918,2.5596875,./slurp/slurp_real/audio-1499688670.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},maths,[],what is the answer to two times three
127231,1.856,./slurp/slurp_real/audio-1494512249-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'color_type'| 'filler': 'random'}]},hue_lightchange,[{'type': 'color_type'| 'filler': 'random'}],turn my lights to some random color
122228,3.0650625,./slurp/slurp_real/audio-1502114652.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'event_name'| 'filler': 'holidays'}]},events,[{'type': 'event_name'| 'filler': 'holidays'}],searching on holidays in my location
126468,4.57,./slurp/slurp_real/audio-1488624095.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': [{'type': 'list_name'| 'filler': 'shopping'}]},query,[{'type': 'list_name'| 'filler': 'shopping'}],list the items on my shopping list olly
126257,2.368,./slurp/slurp_real/audio-1498568700-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'ten day'}]},query,[{'type': 'time'| 'filler': 'ten day'}],can i have the ten day forecast for me area
126286,3.456,./slurp/slurp_real/audio-1501772683-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'player_setting'| 'filler': 'shuffle'}| {'type': 'music_descriptor'| 'filler': 'entire library'}]},music,[{'type': 'player_setting'| 'filler': 'shuffle'}| {'type': 'music_descriptor'| 'filler': 'entire library'}],assistant shuffle entire library
127760,2.88,./slurp/slurp_real/audio-1502896517-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'place_name'| 'filler': 'pub'}| {'type': 'date'| 'filler': 'saturday'}]},quirky,[{'type': 'place_name'| 'filler': 'pub'}| {'type': 'date'| 'filler': 'saturday'}],i got invited to the pub on saturday
122346,2.176,./slurp/slurp_real/audio-1498566756-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],space research
124296,1.79175,./slurp/slurp_real/audio-1490372166.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': []},traffic,[],are there any traffic issues
121058,1.472,./slurp/slurp_real/audio-1502201298-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'artist_name'| 'filler': 'queen'}]},music,[{'type': 'artist_name'| 'filler': 'queen'}],play music by queen
127644,3.2635625,./slurp/slurp_real/audio-1490801969.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': []},movies,[],movies with good rotten tomato ratings
123146,5.632,./slurp/slurp_real/audio-1494511884-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'ramanujan'}]},factoid,[{'type': 'person'| 'filler': 'ramanujan'}],tell me the story of ramanujan and his mathematical journey
120283,1.728,./slurp/slurp_real/audio-1495378465-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'today'}]},remove,[{'type': 'date'| 'filler': 'today'}],clear my schedule for today
120100,2.368,./slurp/slurp_real/audio-1494513064-headset.flac,{'scenario': 'recommendation'| 'action': 'locations'| 'entities': [{'type': 'business_type'| 'filler': 'restaurant'}]},locations,[{'type': 'business_type'| 'filler': 'restaurant'}],ask a restaurant in my area
123090,4.0954375,./slurp/slurp_real/audio--1505405464.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'twenty fifth'}| {'type': 'date'| 'filler': 'may'}| {'type': 'time'| 'filler': 'five pm'}]},set,[{'type': 'date'| 'filler': 'twenty fifth'}| {'type': 'date'| 'filler': 'may'}| {'type': 'time'| 'filler': 'five pm'}],set alarm on twenty fifth may at five pm
